.imp,state,year,fc_entered,fc_istpr,fc_caseload,fc_totalrem_mn,fc_inst,fc_aian_home,st_fips,pop_child
6,37,2005,138,42,331,1.051359516616314,26,0.25217391304347825,37,38679
6,37,2007,136,44,364,1.0467032967032968,43,0.1444866920152091,37,41937
6,37,2006,187,58,454,1.0154185022026432,19,0.24507042253521127,37,40235
6,37,2008,98,55,296,1.0236486486486487,16,0.06751054852320675,37,43792
6,37,2009,94,41,226,1.092920353982301,20,0.12658227848101267,37,45540
6,37,2010,145,49,376,1.0212765957446808,36,0.21031746031746032,37,47626
6,37,2011,168,29,383,1.0208877284595301,14,0.17966101694915254,37,48791
6,37,2012,197,72,489,1.016359918200409,27,0.16112531969309463,37,49067
6,37,2013,200,52,471,1.0148619957537155,21,0.0784313725490196,37,49550
6,37,2014,203,43,452,1.0221238938053097,25,0.11204481792717087,37,49728
6,37,2015,177,10,352,1.0142045454545454,16,0.10780669144981413,37,50139
6,37,2016,172,6,287,1,15,0.07964601769911504,37,50757
6,37,2017,107,1,107,1,4,0.09473684210526316,37,50895
6,38,2004,286,70,610,1.3655737704918032,142,0.25892857142857145,38,13672
6,38,2005,324,122,781,1.4212548015364916,167,0.22644927536231885,38,13855
6,38,2007,227,73,522,1.3659003831417624,119,0.25748502994011974,38,14186
6,38,2006,234,64,506,1.3537549407114624,122,0.1687116564417178,38,13933
6,38,2008,243,63,531,1.2693032015065913,131,0.1710914454277286,38,14431
6,38,2009,242,93,574,1.3449477351916377,103,0.22807017543859648,38,14545
6,38,2010,249,85,570,1.2771929824561403,120,0.3131578947368421,38,14625
6,38,2011,247,103,601,1.2179700499168054,103,0.1937799043062201,38,14691
6,38,2012,230,97,580,1.2,79,0.2900232018561485,38,15130
6,38,2013,272,107,635,1.0866141732283465,60,0.2692307692307692,38,15537
6,38,2014,309,92,673,1.1099554234769688,59,0.33136094674556216,38,16317
6,38,2015,316,39,595,1.1176470588235294,67,0.3294930875576037,38,16820
6,38,2016,368,20,528,1.0965909090909092,42,0.2660332541567696,38,17241
6,38,2017,246,3,246,1.016260162601626,28,0.21782178217821782,38,17313
6,39,2004,51,22,105,1.7142857142857142,7,0.03125,39,9043
6,39,2005,62,30,121,1.3057851239669422,14,0.061855670103092786,39,9070
6,39,2007,27,6,49,1.530612244897959,4,0,39,9505
6,39,2006,41,18,92,1.1521739130434783,19,0.045454545454545456,39,9302
6,39,2008,32,16,70,1.2571428571428571,14,0,39,9816
6,39,2009,38,17,90,1.2444444444444445,4,0.04878048780487805,39,10168
6,39,2010,57,17,96,1.2708333333333333,8,0.03571428571428571,39,10276
6,39,2011,55,33,129,1.124031007751938,9,0.018018018018018018,39,10401
6,39,2012,46,15,101,1.396039603960396,12,0.04938271604938271,39,10427
6,39,2013,51,36,138,1.2608695652173914,13,0.02564102564102564,39,10414
6,39,2014,67,23,155,1.206451612903226,17,0.045454545454545456,39,10423
6,39,2015,151,35,286,1.0944055944055944,33,0.040160642570281124,39,10662
6,39,2016,100,4,147,1.1020408163265305,14,0.0703125,39,10759
6,39,2017,77,0,77,1,13,0.07936507936507936,39,10807
6,40,2004,1498,840,4246,1.1980687706076307,353,0.41475741239892183,40,117485
6,40,2005,1806,1009,4842,1.1831887649731516,391,0.3932124049151551,40,118815
6,40,2007,1547,770,3956,1.2414054600606674,363,0.3892168437622983,40,124167
6,40,2006,1506,866,4088,1.1949608610567515,330,0.36324167872648333,40,121172
6,40,2008,1322,639,3203,1.2279113331251952,276,0.43223102002794594,40,127143
6,40,2009,995,594,2728,1.1818181818181819,203,0.4041313559322034,40,130394
6,40,2010,1139,799,3230,1.13312693498452,211,0.4243208279430789,40,133386
6,40,2011,1219,835,3599,1.1255904417893858,216,0.3449797719749908,40,135764
6,40,2012,1281,854,3794,1.0782814971006853,182,0.397887323943662,40,136243
6,40,2013,1594,925,4416,1.0563858695652173,218,0.41789695691473333,40,136246
6,40,2014,1523,824,3962,1.047198384654215,168,0.41495698213103904,40,136890
6,40,2015,1374,555,3134,1.0315890236119976,94,0.4520547945205479,40,137554
6,40,2016,1460,254,2422,1.0177539223781997,66,0.42638522427440634,40,138120
6,40,2017,1118,26,1118,1.0116279069767442,22,0.40936254980079684,40,137014
6,41,2004,814,260,2269,1.2278536800352577,129,0.116,41,20500
6,41,2005,736,217,1844,1.202819956616052,73,0.10728582866293035,41,21012
6,41,2007,213,75,605,1.4859504132231405,50,0.13178294573643412,41,22186
6,41,2006,383,145,1000,1.396,88,0.10903873744619799,41,21481
6,41,2008,236,145,867,1.4763552479815456,61,0.10737179487179487,41,23087
6,41,2009,220,271,1026,1.2475633528265107,70,0.08377659574468085,41,24180
6,41,2010,287,281,1327,1.1778447626224566,69,0.11546184738955824,41,25286
6,41,2011,508,151,1293,1.1577726218097448,77,0.15028248587570622,41,26110
6,41,2012,292,65,714,1.169467787114846,42,0.20118343195266272,41,26176
6,41,2013,271,50,639,1.161189358372457,51,0.2459396751740139,41,26299
6,41,2014,282,32,646,1.1609907120743035,65,0.2715736040609137,41,26340
6,41,2015,288,17,609,1.0738916256157636,55,0.23958333333333334,41,26499
6,41,2016,226,6,388,1.0231958762886597,11,0.15734265734265734,41,26665
6,41,2017,255,0,255,1,17,0.25888324873096447,41,26785
6,42,2004,38,9,76,1.513157894736842,36,0,42,8895
6,42,2005,38,5,58,1.2413793103448276,7,0,42,9668
6,42,2007,33,12,74,1.4864864864864864,17,0,42,11148
6,42,2006,52,18,142,1.352112676056338,20,0,42,10396
6,42,2008,32,6,59,1.4406779661016949,11,0,42,12116
6,42,2009,24,3,43,1.4883720930232558,12,0,42,13169
6,42,2010,18,4,42,1.3333333333333333,10,0.12,42,14130
6,42,2011,30,9,63,1.253968253968254,11,0.1276595744680851,42,14655
6,42,2012,29,23,67,1.1791044776119404,14,0.02,42,14996
6,42,2013,34,11,85,1.2941176470588236,23,0.20689655172413793,42,15291
6,42,2014,32,5,76,1.1842105263157894,13,0,42,15723
6,42,2015,26,4,53,1.4339622641509433,7,0.044444444444444446,42,16084
6,42,2016,28,0,34,1.0588235294117647,2,0,42,16545
6,42,2017,18,0,18,1.0555555555555556,6,0,42,16841
6,44,2004,19,17,55,1.4727272727272727,13,0.19047619047619047,44,2864
6,44,2005,28,12,86,1.430232558139535,27,0.18181818181818182,44,2968
6,44,2007,25,12,61,1.1311475409836065,6,0.0392156862745098,44,3140
6,44,2006,29,10,70,1.6857142857142857,23,0.19148936170212766,44,3057
6,44,2008,14,1,26,1.5769230769230769,10,0.14285714285714285,44,3155
6,44,2009,18,6,34,1.588235294117647,7,0.08,44,3259
6,44,2010,29,11,73,1.2191780821917808,16,0.2962962962962963,44,3387
6,44,2011,27,12,64,1.5625,15,0.041666666666666664,44,3489
6,44,2012,23,4,49,1.1428571428571428,6,0.21621621621621623,44,3610
6,44,2013,13,10,31,1.032258064516129,2,0,44,3828
6,44,2014,17,9,34,1.2647058823529411,6,0.14285714285714285,44,3915
6,44,2015,15,3,30,1.1333333333333333,9,0.38095238095238093,44,4011
6,44,2016,16,0,22,1.0454545454545454,7,0.26666666666666666,44,4215
6,44,2017,18,0,18,1,3,0.14285714285714285,44,4182
6,45,2004,12,0,26,1.2692307692307692,10,0.13333333333333333,45,4986
6,45,2005,5,1,19,1.0526315789473684,4,0,45,5264
6,45,2007,20,0,41,1.2926829268292683,9,0,45,6047
6,45,2006,10,0,16,1.125,6,0.3333333333333333,45,5616
6,45,2008,7,0,13,1.0769230769230769,6,0,45,6593
6,45,2009,8,0,16,1,3,0,45,7135
6,45,2010,10,0,18,1,2,0.4375,45,7315
6,45,2011,23,0,28,1,3,0.2,45,7499
6,45,2012,6,0,12,1.5,3,0.1111111111111111,45,7623
6,45,2013,11,0,19,1.0526315789473684,2,0.058823529411764705,45,7608
6,45,2014,8,1,18,1.1666666666666667,5,0.07692307692307693,45,7647
6,45,2015,8,1,13,1,4,0,45,7719
6,45,2016,11,0,15,1,4,0,45,7808
6,45,2017,10,0,10,1,5,0,45,7853
6,46,2004,772,294,1654,1.4915356711003627,348,0.23173076923076924,46,29720
6,46,2005,838,248,1680,1.463095238095238,277,0.27298850574712646,46,29986
6,46,2007,874,263,1738,1.4896432681242808,265,0.3028229255774166,46,30292
6,46,2006,816,231,1617,1.466295609152752,258,0.23662737987307345,46,30010
6,46,2008,767,225,1527,1.512770137524558,231,0.2772585669781931,46,30668
6,46,2009,735,195,1361,1.3975018368846437,168,0.2727272727272727,46,31108
6,46,2010,754,245,1453,1.3778389538885065,180,0.24440116845180138,46,31216
6,46,2011,717,157,1311,1.2929061784897025,164,0.21382289416846653,46,31202
6,46,2012,560,154,1066,1.2401500938086305,127,0.27214377406931967,46,31669
6,46,2013,395,105,745,1.2281879194630871,56,0.28305400372439476,46,32223
6,46,2014,456,134,840,1.1357142857142857,71,0.3217665615141956,46,32831
6,46,2015,538,139,969,1.1434468524251806,87,0.26865671641791045,46,33344
6,46,2016,533,38,769,1.05851755526658,88,0.3890845070422535,46,33807
6,46,2017,384,1,384,1.0104166666666667,43,0.31208053691275167,46,33977
6,47,2004,14,2,24,1,2,0,47,5009
6,47,2005,26,11,53,1.2830188679245282,10,0,47,5266
6,47,2007,25,30,75,1.48,7,0.01818181818181818,47,5814
6,47,2006,14,8,32,1.1875,1,0,47,5524
6,47,2008,11,8,26,1.1153846153846154,1,0,47,6845
6,47,2009,28,9,60,1.2166666666666666,4,0,47,7465
6,47,2010,13,1,27,1.037037037037037,1,0,47,7772
6,47,2011,26,9,51,1.2549019607843137,11,0,47,7632
6,47,2012,28,3,55,1.0363636363636364,1,0,47,7690
6,47,2013,17,4,35,1.2857142857142858,7,0,47,7997
6,47,2014,15,0,26,1,5,0,47,8146
6,47,2015,13,1,21,1.0476190476190477,3,0,47,8367
6,47,2016,24,1,29,1.0689655172413792,6,0.05263157894736842,47,8694
6,47,2017,24,0,24,1.0416666666666667,3,0,47,8929
6,48,2004,102,134,314,1.0668789808917198,53,0.023255813953488372,48,54473
6,48,2005,94,95,245,1.2122448979591838,27,0.0273224043715847,48,57354
6,48,2007,101,46,255,1.219607843137255,29,0.054878048780487805,48,65079
6,48,2006,96,89,261,1.0919540229885059,31,0.01675977653631285,48,60692
6,48,2008,82,59,220,1.1136363636363635,16,0.01948051948051948,48,70101
6,48,2009,134,100,387,1.1085271317829457,47,0.078125,48,75827
6,48,2010,100,81,263,1.1787072243346008,40,0.05113636363636364,48,83291
6,48,2011,137,82,358,1.100558659217877,26,0.04905660377358491,48,88989
6,48,2012,98,71,256,1.11328125,19,0.10194174757281553,48,87681
6,48,2013,111,92,287,1.0348432055749128,11,0.04888888888888889,48,86693
6,48,2014,95,78,252,1.0357142857142858,15,0.04081632653061224,48,85775
6,48,2015,109,44,230,1.0043478260869565,25,0.05952380952380952,48,85214
6,48,2016,72,19,129,1,13,0.08602150537634409,48,84593
6,48,2017,53,0,53,1,16,0.16666666666666666,48,85783
6,49,2004,71,19,171,1.239766081871345,25,0.07563025210084033,49,13873
6,49,2005,113,38,275,1.2618181818181817,45,0.032432432432432434,49,13995
6,49,2007,167,45,343,1.2478134110787171,32,0.2627450980392157,49,14638
6,49,2006,90,22,194,1.2628865979381443,35,0.08888888888888889,49,14199
6,49,2008,89,26,200,1.165,14,0.358974358974359,49,15272
6,49,2009,105,42,233,1.1888412017167382,20,0.21714285714285714,49,15786
6,49,2010,96,37,223,1.1255605381165918,27,0.3231707317073171,49,16425
6,49,2011,76,35,169,1.0769230769230769,18,0.30357142857142855,49,16885
6,49,2012,100,57,245,1.146938775510204,23,0.19021739130434784,49,17200
6,49,2013,64,35,160,1.03125,18,0.21367521367521367,49,17693
6,49,2014,85,19,158,1.1139240506329113,14,0.175,49,18165
6,49,2015,89,10,134,1.0970149253731343,12,0.14893617021276595,49,18563
6,49,2016,79,17,123,1,7,0.3058823529411765,49,18890
6,49,2017,83,7,83,1,4,0.36363636363636365,49,19025
6,50,2004,1,0,3,1,0,0,50,783
6,50,2005,0,0,0,NA,0,NA,50,785
6,50,2007,0,0,0,NA,0,NA,50,770
6,50,2006,0,0,0,NA,0,NA,50,787
6,50,2008,2,0,3,4.333333333333333,3,NaN,50,739
6,50,2009,0,0,0,NA,0,NA,50,746
6,50,2010,0,0,0,NA,0,NA,50,745
6,50,2011,1,0,2,1,2,NaN,50,753
6,50,2012,0,0,0,NA,0,NA,50,748
6,50,2013,1,0,7,1,0,0,50,734
6,50,2014,0,1,1,2,0,0,50,716
6,50,2015,1,0,1,1,0,0,50,691
6,50,2016,1,0,1,1,1,NaN,50,680
6,50,2017,0,0,0,NA,0,NA,50,678
6,51,2004,11,17,34,1.0294117647058822,4,0,51,8223
6,51,2005,5,1,11,1.0909090909090908,3,0,51,8840
6,51,2007,9,3,28,1.0714285714285714,7,0,51,9949
6,51,2006,3,19,27,1.0740740740740742,4,0,51,9352
6,51,2008,2,0,4,1,1,0,51,10591
6,51,2009,11,4,41,1.048780487804878,2,0,51,11195
6,51,2010,6,5,18,1,0,0,51,12237
6,51,2011,2,0,3,1,0,0,51,12838
6,51,2012,4,13,21,1,4,0,51,12656
6,51,2013,13,12,34,1.1470588235294117,4,0.03333333333333333,51,12350
6,51,2014,5,0,7,1.1428571428571428,2,0,51,12141
6,51,2015,5,2,12,1,0,0,51,11959
6,51,2016,4,2,7,1,0,0,51,11941
6,51,2017,4,1,4,1,0,0.25,51,12234
6,53,2004,761,334,2075,1.2703614457831325,180,0.23879680785758134,53,40654
